Date, Iteration, Virial Sum, Potential Energy 
2026-02-16 03:42:19,780,-6882658.04771036,-6005354.044841133
2026-02-16 03:42:50,781,-6883028.133293322,-6004392.546317
2026-02-16 03:43:21,782,-6883410.459138919,-6003724.2785014
2026-02-16 03:43:52,783,-6883805.370561477,-6003155.564430854
2026-02-16 03:44:24,784,-6884212.905127942,-6002821.630870801
2026-02-16 03:44:55,785,-6884632.586914786,-6002646.556747942
2026-02-16 03:45:15,786,-6885063.57497499,-6002726.409283625
2026-02-16 03:45:45,787,-6885504.862103795,-6002952.008446037
2026-02-16 03:46:16,788,-6885955.387462589,-6003387.644698197
2026-02-16 03:46:48,789,-6886413.949103531,-6003900.879940757
2026-02-16 03:47:19,790,-6886879.272798897,-6004592.839461825
2026-02-16 03:47:50,791,-6887350.772944582,-6005436.21861859
2026-02-16 03:48:21,792,-6887827.718132343,-6006456.680682603
2026-02-16 03:48:53,793,-6888307.841726993,-6007517.114617291
2026-02-16 03:49:24,794,-6888788.517230396,-6008558.231671439
2026-02-16 03:49:55,795,-6889266.994072753,-6009753.702053968
2026-02-16 03:50:15,796,-6889740.574247974,-6010798.364453379
2026-02-16 03:50:46,797,-6890206.919422527,-6011839.603687289
2026-02-16 03:51:17,798,-6890664.189531169,-6012734.44534349
2026-02-16 03:51:48,799,-6891111.088823736,-6013552.567532272
2026-02-16 03:52:19,800,-6891547.209984631,-6014316.276697513
2026-02-16 03:52:50,801,-6891973.96731466,-6014940.552413927
2026-02-16 03:53:21,802,-6892393.921317335,-6015543.696989246
2026-02-16 03:53:53,803,-6892808.734334628,-6016104.673378566
2026-02-16 03:54:24,804,-6893220.6475849645,-6016690.772819683
2026-02-16 03:54:55,805,-6893632.20489484,-6017235.463442564
2026-02-16 03:55:15,806,-6894045.853126275,-6017994.612463012
2026-02-16 03:55:45,807,-6894463.9320329875,-6018759.46535748
2026-02-16 03:56:16,808,-6894888.364133929,-6019657.615213182
2026-02-16 03:56:48,809,-6895320.819340002,-6020725.438603419
2026-02-16 03:57:19,810,-6895762.289131314,-6021967.805669944
2026-02-16 03:57:50,811,-6896214.365644302,-6023397.288502937
2026-02-16 03:58:21,812,-6896678.545273536,-6025003.022689549
2026-02-16 03:58:52,813,-6897154.680155906,-6026795.487699552
2026-02-16 03:59:24,814,-6897642.159756403,-6028773.22528849
2026-02-16 03:59:55,815,-6898140.051626648,-6030895.985632436
2026-02-16 04:00:14,816,-6898647.068919591,-6033224.766298079
2026-02-16 04:00:45,817,-6899161.517954875,-6035595.890216766
2026-02-16 04:01:16,818,-6899681.430508825,-6038129.796041351
2026-02-16 04:01:47,819,-6900204.250749025,-6040778.8667400535
2026-02-16 04:02:19,820,-6900727.237249143,-6043343.943009249
2026-02-16 04:02:50,821,-6901248.675790164,-6045935.008867738
2026-02-16 04:03:21,822,-6901767.095047236,-6048581.449604016
2026-02-16 04:03:52,823,-6902279.65822905,-6051036.088621606
2026-02-16 04:04:23,824,-6902783.729761582,-6053418.811072975
2026-02-16 04:04:55,825,-6903277.120486767,-6055622.567451989
2026-02-16 04:05:14,826,-6903758.083809108,-6057764.849137157
2026-02-16 04:05:45,827,-6904225.076249727,-6059642.8918117825
